CMN0040	CMN0039	CMN0047	CMN0048	CMN0039_GO_wnt	CMN0040_GO_wnt	CMN0039_GO_mapk	CMN0040_GO_mapk	CMN0039_GO_cyst	CMN0040_GO_cyst	CMN0039_GO_fate	CMN0040_GO_fate	wnt_radius	wnt_colour	mapk_radius	mapk_colour	cyst_radius	cyst_colour	fate_radius	fate_colour
1.414973348	1.176091259	1	1.167021796	1.176091259	1.414973348	1.176091259	1.414973348	1.176091259	1.414973348	1.176091259	1.414973348	2.5	black	2.5	black	2.5	black	2.5	black
2.196452542	2.345020662	2.16728779	2.365431822	2.345020662	2.196452542	2.345020662	2.196452542	2.345020662	2.196452542	2.345020662	2.196452542	2.5	black	2.5	black	2.5	black	2.5	black
1.770852012	1.785329835	1.113943352	1.62324929	1.785329835	1.770852012	1.785329835	1.770852012	1.785329835	1.770852012	1.785329835	1.770852012	2.5	black	2.5	black	2.5	black	2.5	black
1.982271233	2.10720997	1.829946696	1.568201724	2.10720997	1.982271233	2.10720997	1.982271233	2.10720997	1.982271233	2.10720997	1.982271233	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	0.575187845	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.892662155	3.141449773	2.983175072	2.947551348	3.141449773	2.892662155	3.141449773	2.892662155	3.141449773	2.892662155	3.141449773	2.892662155	2.5	black	2.5	black	2.5	black	2.5	black
3.452387586	3.73398887	3.609258154	3.479696211	3.73398887	3.452387586	3.73398887	3.452387586	3.73398887	3.452387586	3.73398887	3.452387586	2.5	black	2.5	black	2.5	black	2.5	black
1.760497875	0	1.885304668	2.88401327	0	1.760497875	0	1.760497875	0	1.760497875	0	1.760497875	2.5	black	2.5	black	2.5	black	2.5	black
2.67960049	0	1.206556044	0	0	2.67960049	0	2.67960049	0	2.67960049	0	2.67960049	2.5	black	2.5	black	2.5	black	2.5	black
2.539327064	1.301029996	2.017534159	2.949087359	1.301029996	2.539327064	1.301029996	2.539327064	1.301029996	2.539327064	1.301029996	2.539327064	2.5	black	2.5	black	2.5	black	2.5	black
1.98141084	1.995415799	2.039691662	1.897627091	1.995415799	1.98141084	1.995415799	1.98141084	1.995415799	1.98141084	1.995415799	1.98141084	2.5	black	2.5	black	2.5	black	2.5	black
1.662757832	1.298853076	0	1.913813852	1.298853076	1.662757832	1.298853076	1.662757832	1.298853076	1.662757832	1.298853076	1.662757832	2.5	black	2.5	black	2.5	black	2.5	black
0	1.449015316	1.963787827	0	1.449015316	0	1.449015316	0	1.449015316	0	1.449015316	0	2.5	black	2.5	black	2.5	black	2.5	black
2.269512944	2.204119983	2.133538908	2.220108088	2.204119983	2.269512944	2.204119983	2.269512944	2.204119983	2.269512944	2.204119983	2.269512944	2.5	black	2.5	black	2.5	black	2.5	black
2.146128036	2.117238142	1.527629901	1.991048776	2.117238142	2.146128036	2.117238142	2.146128036	2.117238142	2.146128036	2.117238142	2.146128036	2.5	black	2.5	black	2.5	black	2.5	black
0	-2	1.509202522	-2	-2	0	-2	0	-2	0	-2	0	2.5	black	2.5	black	2.5	black	2.5	black
2.704099016	2.905612413	2.869994	2.814121019	2.905612413	2.704099016	2.905612413	2.704099016	2.905612413	2.704099016	2.905612413	2.704099016	2.5	black	2.5	black	2.5	black	2.5	black
0	0	1.763951826	1.759516759	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.367244071	2.600972896	2.10054285	1.947041405	2.600972896	2.367244071	2.600972896	2.367244071	2.600972896	2.367244071	2.600972896	2.367244071	2.5	black	2.5	black	2.5	black	2.5	black
1.205475037	0	1.142076461	0	0	1.205475037	0	1.205475037	0	1.205475037	0	1.205475037	2.5	black	2.5	black	2.5	black	2.5	black
1.602059991	1.556302501	1.361727836	1.278753601	1.556302501	1.602059991	1.556302501	1.602059991	1.556302501	1.602059991	1.556302501	1.602059991	2.5	black	2.5	black	2.5	black	2.5	black
1.193124598	1.275080898	0	0.912222057	1.275080898	1.193124598	1.275080898	1.193124598	1.275080898	1.193124598	1.275080898	1.193124598	2.5	black	2.5	black	2.5	black	2.5	black
1	1	1	1.079181246	1	1	1	1	1	1	1	1	2.5	black	2.5	black	2.5	black	2.5	black
2.983626287	3.222919268	2.892094603	2.968482949	3.222919268	2.983626287	3.222919268	2.983626287	3.222919268	2.983626287	3.222919268	2.983626287	2.5	black	2.5	black	2.5	black	2.5	black
1.716003344	1.643452676	0	1.949390007	1.643452676	1.716003344	1.643452676	1.716003344	1.643452676	1.716003344	1.643452676	1.716003344	2.5	black	2.5	black	2.5	black	2.5	black
0	0	1.740993932	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.568201724	2.640481437	2.611723308	2.567026366	2.640481437	2.568201724	2.640481437	2.568201724	2.640481437	2.568201724	2.640481437	2.568201724	2.5	black	2.5	black	2.5	black	2.5	black
1.698970004	1.633367445	1.361727836	1.51851394	1.633367445	1.698970004	1.633367445	1.698970004	1.633367445	1.698970004	1.633367445	1.698970004	2.5	black	2.5	black	2.5	black	2.5	black
1.897627091	2.206825876	1.995635195	2	2.206825876	1.897627091	2.206825876	1.897627091	2.206825876	1.897627091	2.206825876	1.897627091	2.5	black	2.5	black	2.5	black	2.5	black
2.462397998	2.516125344	2.491361694	2.506505032	2.516125344	2.462397998	2.516125344	2.462397998	2.516125344	2.462397998	2.516125344	2.462397998	2.5	black	2.5	black	2.5	black	2.5	black
1.806179974	1.995152377	1.602059991	1.711807229	1.995152377	1.806179974	1.995152377	1.806179974	1.995152377	1.806179974	1.995152377	1.806179974	2.5	black	2.5	black	2.5	black	2.5	black
2.305351369	2.657055853	2.10720997	1.86923172	2.657055853	2.305351369	2.657055853	2.305351369	2.657055853	2.305351369	2.657055853	2.305351369	2.5	black	2.5	black	2.5	black	2.5	black
1.86332286	2.06069784	1.255272505	1.301029996	2.06069784	1.86332286	2.06069784	1.86332286	2.06069784	1.86332286	2.06069784	1.86332286	2.5	black	2.5	black	2.5	black	2.5	black
2.600591768	2.774575354	2.50726202	2.447095985	2.774575354	2.600591768	2.774575354	2.600591768	2.774575354	2.600591768	2.774575354	2.600591768	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0.698970004	0.84509804	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
0.903089987	0.954242509	0	0	0.954242509	0.903089987	0.954242509	0.903089987	0.954242509	0.903089987	0.954242509	0.903089987	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.439332694	2.661831609	2.522444234	2.283301229	2.661831609	2.439332694	2.661831609	2.439332694	2.661831609	2.439332694	2.661831609	2.439332694	2.5	black	2.5	black	2.5	black	2.5	black
1.973127854	2.089905111	2.240549248	1.973127854	2.089905111	1.973127854	2.089905111	1.973127854	2.089905111	1.973127854	2.089905111	1.973127854	2.5	black	2.5	black	2.5	black	2.5	black
2.563504817	2.486203708	2.260405332	2.298285285	2.486203708	2.563504817	2.486203708	2.563504817	2.486203708	2.563504817	2.486203708	2.563504817	2.5	black	2.5	black	2.5	black	2.5	black
-1.522878745	-1.397940009	-1.045757491	-1.22184875	-1.397940009	-1.522878745	-1.397940009	-1.522878745	-1.397940009	-1.522878745	-1.397940009	-1.522878745	2.5	black	2.5	black	2.5	black	2.5	black
3.055875039	3.378666753	3.489404365	3.318987315	3.378666753	3.055875039	3.378666753	3.055875039	3.378666753	3.055875039	3.378666753	3.055875039	2.5	black	2.5	black	2.5	black	2.5	black
2.988585709	3.233501224	2.931396841	2.819543936	3.233501224	2.988585709	3.233501224	2.988585709	3.233501224	2.988585709	3.233501224	2.988585709	2.5	black	2.5	black	2.5	black	2.5	black
0	0	1.351409752	2.093491727	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.089905111	2.372912003	2.210960255	1.73223288	2.372912003	2.089905111	2.372912003	2.089905111	2.372912003	2.089905111	2.372912003	2.089905111	2.5	black	2.5	black	2.5	black	2.5	black
1.913813852	2.176091259	2.294466226	2.465382851	2.176091259	1.913813852	2.176091259	1.913813852	2.176091259	1.913813852	2.176091259	1.913813852	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	0.954242509	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
1.477121255	1.995635195	1.755874856	1.397940009	1.995635195	1.477121255	1.995635195	1.477121255	1.995635195	1.477121255	1.995635195	1.477121255	2.5	black	2.5	black	2.5	black	2.5	black
2.446117581	2.515794392	2.161368002	2.171989583	2.515794392	2.446117581	2.515794392	2.446117581	2.515794392	2.446117581	2.515794392	2.446117581	2.5	black	2.5	black	2.5	black	2.5	black
2.020402721	2.139879086	1.505149978	1.176091259	2.139879086	2.020402721	2.139879086	2.020402721	2.139879086	2.020402721	2.139879086	2.020402721	2.5	black	2.5	black	2.5	black	2.5	black
1.568201724	1.290479813	1.491361694	1.653212514	1.290479813	1.568201724	1.290479813	1.568201724	1.290479813	1.568201724	1.290479813	1.568201724	2.5	black	2.5	black	2.5	black	2.5	black
3.181843588	3.484726804	3.248956064	3.261500773	3.484726804	3.181843588	3.484726804	3.181843588	3.484726804	3.181843588	3.484726804	3.181843588	2.5	black	2.5	black	2.5	black	2.5	black
1.995459687	2.123623005	1.555457217	1.860816964	2.123623005	1.995459687	2.123623005	1.995459687	2.123623005	1.995459687	2.123623005	1.995459687	2.5	black	2.5	black	2.5	black	2.5	black
1.881042108	2.322405381	2.057171442	1.48315921	2.322405381	1.881042108	2.322405381	1.881042108	2.322405381	1.881042108	2.322405381	1.881042108	2.5	black	2.5	black	2.5	black	2.5	black
1.626443025	2.735503089	0	2.772556397	2.735503089	1.626443025	2.735503089	1.626443025	2.735503089	1.626443025	2.735503089	1.626443025	2.5	black	2.5	black	2.5	black	2.5	black
3.293389076	3.563798977	3.406671301	3.368437513	3.563798977	3.293389076	3.563798977	3.293389076	3.563798977	3.293389076	3.563798977	3.293389076	2.5	black	2.5	black	2.5	black	2.5	black
1.826074803	1.792391689	1.799340549	1.875061263	1.792391689	1.826074803	1.792391689	1.826074803	1.792391689	1.826074803	1.792391689	1.826074803	2.5	black	2.5	black	2.5	black	2.5	black
2.187520721	2.096910013	2.198657087	2.184861709	2.096910013	2.187520721	2.096910013	2.187520721	2.096910013	2.187520721	2.096910013	2.187520721	2.5	black	2.5	black	2.5	black	2.5	black
2.698100546	2.767823498	2.684845362	2.73479983	2.767823498	2.698100546	2.767823498	2.698100546	2.767823498	2.698100546	2.767823498	2.698100546	2.5	black	2.5	black	2.5	black	2.5	black
2.029343188	2.213572206	2.117271296	1.880813592	2.213572206	2.029343188	2.213572206	2.029343188	2.213572206	2.029343188	2.213572206	2.029343188	2.5	black	2.5	black	2.5	black	2.5	black
2.198657087	1.963787827	2.012837225	2.303196057	1.963787827	2.198657087	1.963787827	2.198657087	1.963787827	2.198657087	1.963787827	2.198657087	2.5	black	2.5	black	2.5	black	2.5	black
2.925853333	2.830588669	2.652826303	3.148349654	2.830588669	2.925853333	2.830588669	2.925853333	2.830588669	2.925853333	2.830588669	2.925853333	2.5	black	2.5	black	2.5	black	2.5	black
2.404885008	2.512684396	2.424031809	2.684504253	2.512684396	2.404885008	2.512684396	2.404885008	2.512684396	2.404885008	2.512684396	2.404885008	2.5	black	2.5	black	2.5	black	2.5	black
0	3.230500012	3.484991312	0	3.230500012	0	3.230500012	0	3.230500012	0	3.230500012	0	2.5	black	2.5	black	2.5	black	2.5	black
2.049256797	1.763427994	1.51851394	1.934498451	1.763427994	2.049256797	1.763427994	2.049256797	1.763427994	2.049256797	1.763427994	2.049256797	2.5	black	2.5	black	2.5	black	2.5	black
0	2.543869464	2.489128451	2.3602904	2.543869464	0	2.543869464	0	2.543869464	0	2.543869464	0	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.781827153	2.849327262	2.699386727	2.670459236	2.849327262	2.781827153	2.849327262	2.781827153	2.849327262	2.781827153	2.849327262	2.781827153	2.5	black	2.5	black	2.5	black	2.5	black
2.460897843	2.488550717	2.227886705	2.326335861	2.488550717	2.460897843	2.488550717	2.460897843	2.488550717	2.460897843	2.488550717	2.460897843	2.5	black	2.5	black	2.5	black	2.5	black
1.633367445	1.69019608	1.531478917	1.556302501	1.69019608	1.633367445	1.69019608	1.633367445	1.69019608	1.633367445	1.69019608	1.633367445	2.5	black	2.5	black	2.5	black	2.5	black
1.740362689	1.73239376	1.774735883	1.819346484	1.73239376	1.740362689	1.73239376	1.740362689	1.73239376	1.740362689	1.73239376	1.740362689	2.5	black	2.5	black	2.5	black	2.5	black
1.397940009	1.698970004	2.225309282	1.591064607	1.698970004	1.397940009	1.698970004	1.397940009	1.698970004	1.397940009	1.698970004	1.397940009	2.5	black	2.5	black	2.5	black	2.5	black
0.864511081	0.783188691	0	0	0.783188691	0.864511081	0.783188691	0.864511081	0.783188691	0.864511081	0.783188691	0.864511081	2.5	black	2.5	black	2.5	black	2.5	black
1.294025094	2.213572206	1.278753601	1.491361694	2.213572206	2.050946715	2.213572206	1.294025094	2.213572206	1.294025094	2.213572206	1.294025094	21	red	2.5	black	2.5	black	2.5	black
0	1.817961805	1.978819387	2.178545315	1.817961805	0	1.817961805	0	1.817961805	0	1.817961805	0	2.5	black	2.5	black	2.5	black	2.5	black
2.133538908	1.645815118	1.418135498	1.324488233	1.645815118	2.133538908	1.645815118	2.133538908	1.645815118	2.133538908	1.645815118	2.133538908	2.5	black	2.5	black	2.5	black	2.5	black
1.05422991	0.903632516	0.301029996	0.924279286	0.903632516	1.05422991	0.903632516	1.05422991	0.903632516	1.05422991	0.903632516	1.05422991	2.5	black	2.5	black	2.5	black	2.5	black
1.169674434	1.646697731	1.149527014	0	1.646697731	1.169674434	1.646697731	1.169674434	1.646697731	1.169674434	1.646697731	1.169674434	2.5	black	2.5	black	2.5	black	2.5	black
1.567026366	1.028164419	1.429590802	1.720985744	1.028164419	1.567026366	1.028164419	1.567026366	1.028164419	1.567026366	1.028164419	1.567026366	2.5	black	2.5	black	2.5	black	2.5	black
0.622214023	0.301029996	0	0	0.301029996	0.622214023	0.301029996	0.622214023	0.301029996	0.622214023	0.301029996	0.622214023	2.5	black	2.5	black	2.5	black	2.5	black
2.260071388	2.335217116	2.45484486	2.367877507	2.335217116	2.260071388	1.958301029	1.87507574	2.335217116	2.260071388	2.335217116	2.260071388	2.5	black	4	green	2.5	black	2.5	black
1.857332496	2.045127307	1.80611211	1.633468456	2.045127307	1.857332496	2.045127307	1.857332496	2.045127307	1.857332496	2.045127307	1.857332496	2.5	black	2.5	black	2.5	black	2.5	black
1.903089987	1.785329835	1.995635195	1.579783597	1.785329835	1.903089987	1.785329835	1.903089987	1.785329835	1.903089987	1.785329835	1.903089987	2.5	black	2.5	black	2.5	black	2.5	black
1.770852012	1.755874856	1.69019608	1.278753601	1.755874856	1.770852012	1.755874856	1.770852012	1.755874856	1.770852012	1.755874856	1.770852012	2.5	black	2.5	black	2.5	black	2.5	black
3.08844796	3.348606622	3.42447981	3.319595276	3.348606622	3.08844796	3.348606622	3.08844796	3.348606622	3.08844796	3.348606622	3.08844796	2.5	black	2.5	black	2.5	black	2.5	black
2.174176147	2.422310725	1.950316164	0.850646235	2.422310725	2.174176147	2.422310725	2.174176147	2.422310725	2.174176147	2.422310725	2.174176147	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.759667845	3.075463014	2.883042195	2.812244697	3.075463014	2.759667845	3.075463014	2.759667845	3.075463014	2.759667845	3.075463014	2.759667845	2.5	black	2.5	black	2.5	black	2.5	black
1.704836606	2.205637359	1.634174872	1.847140617	2.205637359	1.704836606	2.205637359	1.704836606	2.205637359	1.704836606	2.205637359	1.704836606	2.5	black	2.5	black	2.5	black	2.5	black
2.168320666	1.894537585	1.642761203	1.768416088	1.894537585	2.168320666	1.894537585	2.168320666	1.894537585	2.168320666	1.894537585	2.168320666	2.5	black	2.5	black	2.5	black	2.5	black
2.922206277	3.125478013	2.959994838	3.168482751	3.125478013	2.922206277	3.125478013	2.922206277	3.125478013	2.922206277	3.125478013	2.922206277	2.5	black	2.5	black	2.5	black	2.5	black
2.305351369	2.692846919	2.793790385	2.612783857	2.692846919	2.305351369	2.692846919	2.305351369	2.692846919	2.305351369	2.692846919	2.305351369	2.5	black	2.5	black	2.5	black	2.5	black
2.894869657	3.0923697	2.950364854	3.068927612	3.0923697	2.894869657	3.0923697	2.894869657	3.0923697	2.894869657	3.0923697	2.894869657	2.5	black	2.5	black	2.5	black	2.5	black
0	1.230704314	1.377670439	1.469674773	1.230704314	0	1.230704314	0	1.230704314	0	1.230704314	0	2.5	black	2.5	black	2.5	black	2.5	black
1.812913357	1.792321636	1.533772058	1.371252629	1.792321636	1.812913357	1.792321636	1.812913357	1.792321636	1.812913357	1.792321636	1.812913357	2.5	black	2.5	black	2.5	black	2.5	black
1.432809005	1.740362689	1.568201724	1.72427587	1.740362689	1.432809005	1.740362689	1.432809005	1.740362689	1.432809005	1.740362689	1.432809005	2.5	black	2.5	black	2.5	black	2.5	black
1.653212514	1.361727836	1.707570176	1.505149978	1.361727836	1.653212514	1.361727836	1.653212514	1.361727836	1.653212514	1.361727836	1.653212514	2.5	black	2.5	black	2.5	black	2.5	black
2.017033339	2.161368002	1.819543936	1.785329835	2.161368002	2.017033339	2.161368002	2.017033339	2.161368002	2.017033339	2.161368002	2.017033339	2.5	black	2.5	black	2.5	black	2.5	black
1.924847633	1.89187183	1.547651658	1.431363764	1.89187183	1.924847633	1.89187183	1.924847633	1.89187183	1.924847633	1.89187183	1.924847633	2.5	black	2.5	black	2.5	black	2.5	black
0.588831726	1.34849957	0.8876173	0	1.34849957	0.588831726	1.34849957	0.588831726	1.34849957	0.588831726	1.34849957	0.588831726	2.5	black	2.5	black	2.5	black	2.5	black
2.198657087	2.184691431	2.424881637	2.243038049	2.184691431	2.198657087	2.184691431	2.198657087	2.184691431	2.198657087	2.184691431	2.198657087	2.5	black	2.5	black	2.5	black	2.5	black
2.418301291	2.781755375	2.73239376	2.445604203	2.781755375	2.418301291	2.781755375	2.418301291	2.781755375	2.418301291	2.781755375	2.418301291	2.5	black	2.5	black	2.5	black	2.5	black
2.130333768	2.123851641	2.167317335	2.075546961	2.123851641	2.130333768	2.123851641	2.130333768	2.123851641	2.130333768	2.123851641	2.130333768	2.5	black	2.5	black	2.5	black	2.5	black
1.544068044	1.62324929	1.857030798	1.204119983	1.62324929	1.544068044	1.62324929	1.544068044	1.62324929	1.544068044	1.62324929	1.544068044	2.5	black	2.5	black	2.5	black	2.5	black
1.584670384	1.959232249	1.995635195	1.554004321	1.959232249	1.584670384	1.959232249	1.584670384	1.959232249	1.584670384	1.959232249	1.584670384	2.5	black	2.5	black	2.5	black	2.5	black
1.099335278	1.958850452	1.958850452	1.259832699	1.958850452	1.099335278	1.958850452	1.099335278	1.958850452	1.099335278	1.958850452	1.099335278	2.5	black	2.5	black	2.5	black	2.5	black
2.004450353	1.234264124	1.518250651	2.147212417	1.234264124	2.004450353	1.234264124	2.004450353	1.234264124	2.004450353	1.234264124	2.004450353	2.5	black	2.5	black	2.5	black	2.5	black
2.19926138	1.784260583	1.90891374	2.290435314	1.784260583	2.19926138	1.784260583	2.19926138	1.784260583	2.19926138	1.784260583	2.19926138	2.5	black	2.5	black	2.5	black	2.5	black
0.959518377	1.365113432	0	0	1.365113432	0.959518377	1.365113432	0.959518377	1.365113432	0.959518377	1.365113432	0.959518377	2.5	black	2.5	black	2.5	black	2.5	black
1.597256283	2.07441413	0	0	2.07441413	1.597256283	2.07441413	1.597256283	2.07441413	1.597256283	2.07441413	1.597256283	2.5	black	2.5	black	2.5	black	2.5	black
2.405448816	2.487576693	2.531478917	2.540329475	2.487576693	2.405448816	2.487576693	2.405448816	2.487576693	2.405448816	2.487576693	2.405448816	2.5	black	2.5	black	2.5	black	2.5	black
3.356217134	3.641562349	3.586249639	3.552736335	3.641562349	3.356217134	3.641562349	3.356217134	3.641562349	3.356217134	3.641562349	3.356217134	2.5	black	2.5	black	2.5	black	2.5	black
2.269512944	2.217483944	2.303196057	2.274157849	2.217483944	2.269512944	2.217483944	2.269512944	2.217483944	2.269512944	2.217483944	2.269512944	2.5	black	2.5	black	2.5	black	2.5	black
1.176091259	0	0	0	0	1.176091259	0	1.176091259	0	1.176091259	0	1.176091259	2.5	black	2.5	black	2.5	black	2.5	black
0	0.797959644	0.496929648	0	0.797959644	0	0.797959644	0	0.797959644	0	0.797959644	0	2.5	black	2.5	black	2.5	black	2.5	black
0	0.235528447	0.686636269	0	0.235528447	0	0.235528447	0	0.235528447	0	0.235528447	0	2.5	black	2.5	black	2.5	black	2.5	black
2.136720567	2.361746718	2	1.857332496	2.361746718	2.136720567	2.361746718	2.136720567	2.361746718	2.136720567	2.361746718	2.136720567	2.5	black	2.5	black	2.5	black	2.5	black
0.595496222	0.822168079	0	0.247973266	0.822168079	0.595496222	0.822168079	0.595496222	0.822168079	0.595496222	0.822168079	0.595496222	2.5	black	2.5	black	2.5	black	2.5	black
1.771293443	1.75089392	1.356025857	1.1532049	1.75089392	1.771293443	1.75089392	1.771293443	1.75089392	1.771293443	1.75089392	1.771293443	2.5	black	2.5	black	2.5	black	2.5	black
