"gene"	"transcript"	"logFC_gast_nect"	"logCPM_gast_nect"	"PValue_gast_nect"	"P_adjust_gast_nect"	"CMN0040"	"CMN0039"	"CMN0047"	"CMN0048"	"go"	"CMN0039_GO_wnt"	"CMN0040_GO_wnt"	"CMN0039_GO_mapk"	"CMN0040_GO_mapk"	"CMN0039_GO_cyst"	"CMN0040_GO_cyst"	"CMN0039_GO_fate"	"CMN0040_GO_fate"
"1622"	"c111402_g3_i1"	"13069"	0.495205924862245	0.714533731902033	0.66518659073202	1	16.75	20.77	31.18	14.15	"GO:0005488"	20.77	16.75	20.77	16.75	20.77	16.75	20.77	16.75
"1623"	"c111408_g1_i1"	"515"	1.08648177239374	-0.373491134214816	0.528510543369325	1	10	18	8	0	"GO:0044424,GO:0070011,GO:0006915,GO:0043067,GO:0048522,GO:0050896"	18	10	18	10	18	10	18	10
"1624"	"c111408_g1_i2"	"512"	5.12548240610387e-15	-2.78163738332491	1	1	0	0	0	0	"GO:0044424,GO:0070011,GO:0006915,GO:0043067,GO:0048522,GO:0050896"	0	0	0	0	0	0	0	0
"1625"	"c111415_g2_i1"	"81672"	-0.915688400821949	5.71547133617751	0.325059275289239	1	792.01	249.99	808.85	912.96	"GO:0005829,GO:0005886,GO:0004692,GO:0005246,GO:0005515,GO:0005524,GO:0030553,GO:0006468,GO:0007165,GO:0007596,GO:0030036,GO:0043087,GO:0045986,GO:0048699,GO:0090331,GO:0098779"	249.99	792.01	249.99	792.01	249.99	792.01	249.99	792.01
"1626"	"c111415_g2_i2"	"81674"	10.7680807700455	3.24603206047682	0.000249570455275383	1	0	591.01	0.15	0.04	"GO:0005829,GO:0005886,GO:0004692,GO:0005246,GO:0005515,GO:0005524,GO:0030553,GO:0006468,GO:0007165,GO:0007596,GO:0030036,GO:0043087,GO:0045986,GO:0048699,GO:0090331,GO:0098779"	591.01	0	591.01	0	591.01	0	591.01	0
"1627"	"c111423_g5_i1"	"15273"	0.834983184847933	0.518768058703892	0.496722780940296	1	16.58	39.99	10.92	6.5	"GO:0005634,GO:0008270,GO:0043565,GO:0006355"	39.99	16.58	39.99	16.58	39.99	16.58	39.99	16.58
"1628"	"c111423_g5_i2"	"15271"	-0.953382472426997	2.93141236057354	0.446544952053601	1	27.42	19.01	128.08	215.5	"GO:0005634,GO:0008270,GO:0043565,GO:0006355"	19.01	27.42	19.01	27.42	19.01	27.42	19.01	27.42
"1629"	"c111423_g6_i1"	"58402"	-0.139705521266797	2.45286046564626	0.891621984922065	1	94.15	94	59.93	45.95	"GO:0005634,GO:0003682,GO:0003700,GO:0008270,GO:0043565,GO:0006355,GO:0031063,GO:0040036,GO:0045879,GO:0048839,GO:0060037,GO:0060536"	94	94.15	94	94.15	94	94.15	94	94.15
"1630"	"c111423_g6_i2"	"58400"	-1.60772342684805	2.31681159490486	0.296700997459074	1	41.85	0	68.07	138.37	"GO:0005488,GO:0031063,GO:0040036,GO:0045879,GO:0048839,GO:0060037,GO:0060536"	0	41.85	0	41.85	0	41.85	0	41.85
"1631"	"c111425_g1_i1"	"33197"	1.92293080064689	7.31919687379143	0.0825425534893094	1	1076.22	7395.04	548.68	591.61	"GO:0016020"	7395.04	1076.22	7395.04	1076.22	7395.04	1076.22	7395.04	1076.22
"1632"	"c111425_g1_i3"	"103958"	1.74240051292755	7.73982057281086	0.0555832194457258	1	569.78	5129.17	4756.08	1857.39	"GO:0016020"	5129.17	569.78	5129.17	569.78	5129.17	569.78	5129.17	569.78
"1633"	"c111426_g1_i1"	"72539"	0.232674623352273	7.40801392915537	0.775672205329085	1	2005.87	3374.65	2188.63	1884.94	"GO:0043234,GO:0044428,GO:0006406,GO:0009987"	3374.65	2005.87	3374.65	2005.87	3374.65	2005.87	3374.65	2005.87
"1634"	"c111426_g2_i1"	"17900"	0.315845905716866	4.72689642644544	0.707864345479482	1	272.02	438.01	438	312	"GO:0005634,GO:0043065"	438.01	272.02	438.01	272.02	438.01	272.02	438.01	272.02
"1635"	"c111435_g2_i1"	"58999"	0.298465737403775	5.67439635858888	0.741421799714566	1	678	1313.01	420	464	"GO:0003824,GO:0090305"	1313.01	678	1313.01	678	1313.01	678	1313.01	678
"1636"	"c111437_g1_i1"	"46507"	-0.973104758024981	3.27600432331398	0.284283552591331	1	150	75	116	165	"GO:0008168,GO:0046872,GO:0002088,GO:0010842,GO:0031017,GO:0032776,GO:0035622,GO:0044030,GO:0048565,GO:0051216,GO:0051567"	75	150	75	150	75	150	75	150
"1637"	"c111448_g4_i1"	"90350"	-0.17978038767071	1.72561043445454	0.862077306651989	1	50	45	44	34	"GO:0044699"	45	50	45	50	45	50	45	50
"1638"	"c111449_g1_i1"	"7887"	0.0492449365696618	3.40935357137758	0.961328909269019	1	178.93	233.58	93.58	79.49	"GO:0005737,GO:0043229,GO:0043234,GO:0004175,GO:0005515,GO:0008234,GO:0006508,GO:0042981,GO:0048522,GO:0048731,GO:0097190"	233.58	178.93	233.58	178.93	233.58	178.93	233.58	178.93
"1639"	"c111454_g1_i2"	"106377"	-0.549418580584788	0.694295740095599	0.752673033042498	1	0	27.63	9.19	43	"GO:0044464,GO:0003824,GO:0005488,GO:0008152"	27.63	0	27.63	0	27.63	0	27.63	0
"1640"	"c111454_g1_i4"	"69705"	-0.749678428370603	1.47514613532165	0.533203037123246	1	69.03	14.37	43.1	14.37	"GO:0044464,GO:0003824,GO:0005488,GO:0008152"	14.37	69.03	14.37	69.03	14.37	69.03	14.37	69.03
"1641"	"c111466_g3_i2"	"74241"	1.01046003126795	6.66872321264729	0.235750653575393	1	721.28	1563.22	2460.8	954.26	"GO:0048856,GO:0048869"	1563.22	721.28	1563.22	721.28	1563.22	721.28	1563.22	721.28
"1642"	"c111466_g3_i3"	"74242"	-2.67991665472106	7.09909907989598	0.00395271608854858	1	2891.21	300.07	782.79	3012.04	"GO:0048856,GO:0048869"	300.07	2891.21	300.07	2891.21	300.07	2891.21	300.07	2891.21
"1643"	"c111467_g2_i1"	"115524"	-0.106415803575503	2.1500201360917	0.924839224283275	1	79.39	30.05	90.79	32.35	"GO:0008278,GO:0030529,GO:0042995,GO:0043231,GO:0044297,GO:0044444,GO:0045202,GO:0097458,GO:0005179,GO:0008026,GO:0043167,GO:0000070,GO:0000902,GO:0006874,GO:0007015,GO:0007165,GO:0007269,GO:0007283,GO:0007389,GO:0007476,GO:0010629,GO:0016192,GO:0030030,GO:0042221,GO:0048477,GO:0048522,GO:0048666,GO:0048749,GO:0050954,GO:0051128"	30.05	79.39	30.05	79.39	30.05	79.39	30.05	79.39
"1644"	"c111467_g2_i2"	"115522"	-1.50277978938826	2.91039462092718	0.102111566004451	1	143.61	58.93	56.53	128.61	"GO:0008278,GO:0030529,GO:0042995,GO:0043231,GO:0044297,GO:0044444,GO:0045202,GO:0097458,GO:0005179,GO:0008026,GO:0043167,GO:0000070,GO:0000902,GO:0006874,GO:0007015,GO:0007165,GO:0007269,GO:0007283,GO:0007389,GO:0007476,GO:0010468,GO:0016192,GO:0030030,GO:0042221,GO:0048477,GO:0048522,GO:0048666,GO:0048749,GO:0050954"	58.93	143.61	58.93	143.61	58.93	143.61	58.93	143.61
"1645"	"c111467_g2_i3"	"115523"	0.0970192930880266	1.37618935079171	0.966506725976756	1	0	25.02	49.68	58.04	"GO:0008278,GO:0030529,GO:0042995,GO:0043231,GO:0044297,GO:0044444,GO:0045202,GO:0097458,GO:0005179,GO:0008026,GO:0043167,GO:0000070,GO:0000902,GO:0006874,GO:0007015,GO:0007165,GO:0007269,GO:0007283,GO:0007389,GO:0007476,GO:0010629,GO:0016192,GO:0030030,GO:0042221,GO:0048477,GO:0048522,GO:0048666,GO:0048749,GO:0050954,GO:0051128"	25.02	0	25.02	0	25.02	0	25.02	0
"1646"	"c111477_g1_i2"	"116690"	1.15353387001563	3.26068784379221	0.224920659779648	1	55.79	122.32	260.81	89.38	"GO:0006810"	122.32	55.79	122.32	55.79	122.32	55.79	122.32	55.79
"1647"	"c111486_g3_i1"	"87568"	0.74112576616308	1.69697283489969	0.476094871848889	1	37.96	88.18	31	20	"GO:0009987"	88.18	37.96	88.18	37.96	88.18	37.96	88.18	37.96
"1648"	"c111489_g3_i1"	"110138"	1.3435671237629	6.39449333781801	0.149855406908178	1	621.04	770	2737.33	563	"GO:0005587,GO:0005788,GO:0007411,GO:0022617,GO:0030574"	770	621.04	770	621.04	770	621.04	770	621.04
"1649"	"c111492_g1_i1"	"54309"	9.59434254161772	1.87616150338445	0.00110611993188966	1	0	222.41	0	0	"GO:0005576,GO:0005829,GO:0044428,GO:0033554,GO:0042306,GO:0043065,GO:0048585,GO:0097193,GO:1902531"	222.41	0	222.41	0	222.41	0	222.41	0
"1650"	"c111492_g1_i2"	"54308"	-1.05391845272163	2.0495407666787	0.277141195024431	1	53.79	43.44	34.89	80.36	"GO:0005654,GO:0005739,GO:0005829,GO:0070062,GO:0005515,GO:0033554,GO:0042306,GO:0043065,GO:0048585,GO:0097193,GO:1902531"	43.44	53.79	43.44	53.79	43.44	53.79	43.44	53.79
"1651"	"c111492_g1_i3"	"54307"	2.05539798842803	2.95794008250398	0.355855012360954	1	74.82	0	349.81	0	"GO:0005576,GO:0005829,GO:0044428,GO:0033554,GO:0042306,GO:0043065,GO:0048585,GO:0097193,GO:1902531"	0	74.82	0	74.82	0	74.82	0	74.82
"1652"	"c111498_g1_i1"	"91162"	-0.970883531211242	3.82519469910654	0.257963422141771	1	225	149	136	238	"GO:0005737,GO:0016020,GO:0043231,GO:0044446,GO:0005488,GO:0016853,GO:0006457"	149	225	149	225	149	225	149	225
"1653"	"c111513_g1_i1"	"98608"	7.15239263510498	-0.326374283846947	0.00188143952514895	1	0	30.48	9.11	0	"GO:0006811,GO:0009987"	30.48	0	30.48	0	30.48	0	30.48	0
"1654"	"c111513_g1_i2"	"16352"	-4.8347868467632	-1.9080424944058	0.101862395672931	1	1.56	0	0	4.64	"GO:0016020,GO:0006811,GO:0009987"	0	1.56	0	1.56	0	1.56	0	1.56
"1655"	"c111513_g1_i3"	"16351"	0.238781656604365	-0.602420075060409	0.937774307281868	1	9.44	5.54	10.89	2.36	"GO:0006811,GO:0009987"	5.54	9.44	5.54	9.44	5.54	9.44	5.54	9.44
"1656"	"c111524_g1_i1"	"8043"	0.72046826650525	5.07973016496834	0.460647232523296	1	469.47	1052.61	247.78	169.53	"GO:0005829,GO:0070062,GO:0003677,GO:0004334,GO:0005515,GO:0008270,GO:0006527,GO:0006559,GO:0006572,GO:0034641"	1052.61	469.47	1052.61	469.47	1052.61	469.47	1052.61	469.47
"1657"	"c111524_g1_i2"	"8084"	-0.493200211020592	7.77553740266544	0.553932586551863	1	2369.2	2457.87	2970.22	3983.47	"GO:0005829,GO:0070062,GO:0003677,GO:0004334,GO:0005515,GO:0008270,GO:0006527,GO:0006559,GO:0006572,GO:0034641"	2457.87	2369.2	2457.87	2369.2	2457.87	2369.2	2457.87	2369.2
"1658"	"c111525_g1_i1"	"82771"	0.111803942534182	5.26992186343929	0.899941172651619	1	346.51	416.74	762.18	570.4	"GO:0007154,GO:0044700,GO:0050896"	416.74	346.51	416.74	346.51	416.74	346.51	416.74	346.51
"1659"	"c111529_g1_i1"	"37409"	-0.132231310486592	6.31682187234884	0.874977806045507	1	861	1233	1054	1206.86	"GO:0005634,GO:0008278,GO:0005515,GO:0044877,GO:0097159,GO:1901363,GO:0007062,GO:0050794,GO:0050896,GO:1903047"	1233	861	1233	861	1233	861	1233	861
"1660"	"c111538_g1_i1"	"53324"	-0.238121318798737	6.00370954704638	0.776521849661492	1	906.37	1065.17	715.75	822	"GO:0005634,GO:0044446,GO:0004519,GO:0005488,GO:0006302,GO:0022402,GO:0031323,GO:0045786,GO:0051276,GO:0051321"	1065.17	906.37	1065.17	906.37	1065.17	906.37	1065.17	906.37
"1661"	"c111539_g4_i1"	"110581"	0.00581114010454888	2.20840049979918	1	1	19.11	45.21	87.12	91	"GO:0009987,GO:0043170,GO:0044238"	45.21	19.11	45.21	19.11	45.21	19.11	45.21	19.11
"1662"	"c111539_g4_i2"	"33835"	6.6550870392963	-0.727816410919604	0.0300981577484821	1	0	0	25.88	0	"GO:0009987,GO:0043170,GO:0044238"	0	0	0	0	0	0	0	0
"1663"	"c111548_g2_i1"	"92045"	-0.292904790026435	1.75631544854045	0.771063849563432	1	51	52	36	38	"GO:0043229,GO:0016491,GO:0043167,GO:0009987,GO:0044699"	52	51	52	51	52	51	52	51
"1664"	"c111554_g1_i1"	"887"	-0.269370189048368	1.58677232551839	0.79199094008014	1	36.84	30.02	46.88	41	"GO:0016301,GO:0009987"	30.02	36.84	30.02	36.84	30.02	36.84	30.02	36.84
"1665"	"c111557_g1_i1"	"11662"	-0.765837626240761	1.97858372668981	0.442926512150019	1	81	49	36	39	"GO:0001741,GO:0005654,GO:0004672,GO:0032404,GO:0000077,GO:0006281,GO:0006468,GO:0043393,GO:0050794,GO:0071478"	49	81	49	81	49	81	49	81
"1666"	"c111557_g2_i1"	"29518"	-0.678395051991491	0.569868127464798	0.582998682629647	1	33	21.45	10	8.6	"GO:0005622,GO:0005488,GO:0016772,GO:0006974,GO:0044238,GO:0044260,GO:0044763,GO:0050794"	21.45	33	21.45	33	21.45	33	21.45	33
"1667"	"c111557_g2_i2"	"59776"	-0.0890888625980314	-0.845251294652937	1	1	0	12.55	0	10.4	"GO:0005622,GO:0005488,GO:0016772,GO:0006974,GO:0044238,GO:0044260,GO:0044763,GO:0050794"	12.55	0	12.55	0	12.55	0	12.55	0
"1668"	"c111561_g1_i1"	"92736"	-0.175780077990989	3.92180185183747	0.838391336502729	1	202	214.11	209	195	"GO:0001726,GO:0005773,GO:0015629,GO:0016020,GO:0004674,GO:0030165,GO:0097110,GO:0000070,GO:0000910,GO:0006468,GO:0007091,GO:0007283,GO:0016358,GO:0032467,GO:0050774"	214.11	202	214.11	202	214.11	202	214.11	202
"1669"	"c111575_g1_i3"	"39695"	0.438101062159142	1.67175282680739	0.78662453729568	1	0	83.57	24.47	63.2	"GO:0005634,GO:0097362,GO:0003677,GO:0004386,GO:0005524,GO:0000724,GO:0006260,GO:0007292"	83.57	0	83.57	0	83.57	0	83.57	0
"1670"	"c111575_g1_i4"	"39700"	1.86489714882837	2.13576422756199	0.205635436202376	1	0	111.67	89.33	44.67	"GO:0005634,GO:0097362,GO:0000166,GO:0016787,GO:0000724,GO:0007276"	111.67	0	111.67	0	111.67	0	111.67	0
"1671"	"c111579_g3_i1"	"28277"	-0.735342054933409	0.172710956652204	0.556120047409106	1	25	10	12	6	"GO:0005875,GO:0005876,GO:0005881,GO:0035371,GO:0008017,GO:0017022,GO:0000022,GO:0007059,GO:0007423,GO:0007605,GO:0007629,GO:0030589,GO:0030951,GO:0035011,GO:0040001,GO:0042060,GO:0051225"	10	25	10	25	10	25	10	25
"1672"	"c111583_g1_i1"	"30923"	0.122887882770494	0.482387099681578	0.939029325622164	1	20	18	21	10	"GO:0016787,GO:0043170,GO:0044238"	18	20	18	20	18	20	18	20
"1673"	"c111588_g1_i1"	"107114"	0.0896515137687755	4.56188156253223	0.920338520409671	1	375.99	491	248	194	"GO:0005634"	491	375.99	491	375.99	491	375.99	491	375.99
"1674"	"c111614_g4_i1"	"33227"	-3.1020285761529	5.96655585539401	0.0278380668098375	1	1004.85	6	364.95	1767.62	"GO:0008146,GO:0008152"	6	1004.85	6	1004.85	6	1004.85	6	1004.85
"1675"	"c111633_g1_i1"	"64848"	0.171394625851413	0.386890937792949	0.903825652855431	1	15.42	11.4	24.87	11.85	"GO:0016020,GO:0000166,GO:0016787,GO:0046872,GO:0015914"	11.4	15.42	11.4	15.42	11.4	15.42	11.4	15.42
"1676"	"c111633_g1_i2"	"64845"	-0.423836398581588	2.27952754491059	0.658947285792231	1	66.01	82.51	40.37	68.54	"GO:0016020,GO:0000166,GO:0016787,GO:0046872,GO:0015914"	82.51	66.01	82.51	66.01	82.51	66.01	82.51	66.01
"1677"	"c111633_g1_i3"	"64846"	-0.247657280281351	2.09207837539703	0.816120462012693	1	29.21	63.26	50.37	81.38	"GO:0016020,GO:0000166,GO:0016787,GO:0046872,GO:0015914"	63.26	29.21	63.26	29.21	63.26	29.21	63.26	29.21
"1678"	"c111633_g1_i4"	"34191"	-1.02556734989034	2.99610542595562	0.265435357970183	1	147.35	61.84	91.39	115.22	"GO:0016020,GO:0000166,GO:0016787,GO:0046872,GO:0015914"	61.84	147.35	61.84	147.35	61.84	147.35	61.84	147.35
"1679"	"c111641_g3_i1"	"3525"	-0.538833652199598	3.97955655690512	0.551536029309131	1	153.89	137	239.76	305	"GO:0016491,GO:0043167"	137	153.89	137	153.89	137	153.89	137	153.89
"1680"	"c111646_g3_i2"	"45481"	2.24421410831036	-2.61421936609876	1	1	0	0	1	0	"GO:0005488"	0	0	0	0	0	0	0	0
"1681"	"c111655_g1_i1"	"111108"	0.2775675320603	3.40754730804358	0.753634088840456	1	121.9	162	181	114	"GO:0005768,GO:0005886,GO:0008021,GO:0030140,GO:0030667,GO:0003924,GO:0005525,GO:0006886,GO:0006904,GO:0006913,GO:0008152,GO:0009306,GO:0016079,GO:0017157,GO:0032402,GO:0032482,GO:0032869,GO:0035845,GO:0048210,GO:0072659"	162	121.9	162	121.9	162	121.9	162	121.9
"1682"	"c111658_g1_i1"	"118003"	-0.924763001149025	2.83569559154685	0.312532041885972	1	125.08	82	63.71	103.8	"GO:0000974,GO:0071010,GO:0071012,GO:0071013,GO:0071014,GO:0044822,GO:0000398,GO:0007095,GO:0007369,GO:0008284,GO:0048568"	82	125.08	82	125.08	82	125.08	82	125.08
"1683"	"c111660_g1_i1"	"77651"	-1.62362739973775	0.572020082552963	0.434662623117103	1	0	0	18.73	50	"GO:0012505,GO:0016020,GO:0043231,GO:0044444,GO:0016772,GO:0006796,GO:0044763"	0	0	0	0	0	0	0	0
"1684"	"c111660_g1_i2"	"77649"	0.200183780750727	0.906974404537188	0.90446486144563	1	40.75	36	20.27	0	"GO:0012505,GO:0016020,GO:0043231,GO:0044444,GO:0016772,GO:0006796,GO:0044763"	36	40.75	36	40.75	36	40.75	36	40.75
"1685"	"c111660_g1_i3"	"77650"	-6.40263295832147	-0.946701330139446	0.0386890277694461	1	19.25	0	0	0	"GO:0012505,GO:0016020,GO:0043231,GO:0044444,GO:0016772,GO:0006796,GO:0044763"	0	19.25	0	19.25	0	19.25	0	19.25
"1686"	"c111660_g1_i4"	"77647"	5.12548240610387e-15	-2.78163738332491	1	1	0	0	0	0	"GO:0012505,GO:0016020,GO:0043231,GO:0044444,GO:0016772,GO:0006796,GO:0044763"	0	0	0	0	0	0	0	0
"1687"	"c111662_g1_i1"	"99208"	-0.110408130523344	4.84750341464449	0.899476737859109	1	413.69	575.93	267	329	"GO:0005730,GO:0030684,GO:0009987,GO:0071840"	575.93	413.69	575.93	413.69	575.93	413.69	575.93	413.69
"1688"	"c111662_g1_i4"	"11638"	-0.312875154947284	-0.461500917094334	0.892785704999529	1	16.31	16.31	0	0	"GO:0005730,GO:0030684,GO:0009987,GO:0071840"	16.31	16.31	16.31	16.31	16.31	16.31	16.31	16.31
"1689"	"c111674_g1_i1"	"15554"	0.501230061728555	4.7684782799701	0.552121376799358	1	247	501.5	454	311.23	"GO:0000922,GO:0005813"	501.5	247	501.5	247	501.5	247	501.5	247
"1690"	"c111675_g1_i2"	"66016"	2.20603590996154	-0.0289202109945352	0.29550975356181	1	7.29	43.13	0	0	"GO:0016021,GO:0030027,GO:0030424,GO:0030426,GO:0044459,GO:0070062,GO:0004725,GO:0005515,GO:0002548,GO:0003093,GO:0008045,GO:0010812,GO:0021587,GO:0022607,GO:0032835,GO:0035335,GO:0040036,GO:0090260"	43.13	7.29	43.13	7.29	43.13	7.29	43.13	7.29
"1691"	"c111675_g1_i3"	"10963"	-1.87144912109901	4.36956976924448	0.0443271396964602	1	222.76	114.45	148	575	"GO:0016021,GO:0030027,GO:0030424,GO:0030426,GO:0044459,GO:0070062,GO:0004725,GO:0005515,GO:0002548,GO:0003093,GO:0008045,GO:0010812,GO:0021587,GO:0022607,GO:0032835,GO:0035335,GO:0040036,GO:0090260"	114.45	222.76	114.45	222.76	114.45	222.76	114.45	222.76
"1692"	"c111675_g1_i4"	"10964"	5.12548240610387e-15	-2.78163738332491	1	1	0	0	0	0	"GO:0016021,GO:0030027,GO:0030424,GO:0030426,GO:0044459,GO:0070062,GO:0004725,GO:0005515,GO:0002548,GO:0003093,GO:0008045,GO:0010812,GO:0021587,GO:0022607,GO:0032835,GO:0035335,GO:0040036,GO:0090260"	0	0	0	0	0	0	0	0
"1693"	"c111680_g4_i1"	"69446"	0.126391438289085	4.43013716689805	0.890873431977431	1	306	518	171	206	"GO:0042995,GO:0043226"	518	306	518	306	518	306	518	306
"1694"	"c111688_g1_i1"	"5740"	-0.664803918717218	3.06646995608964	0.468552280485966	1	147.72	121.43	72.19	104.77	"GO:0005643,GO:0016020,GO:0044444,GO:0003824,GO:0005488,GO:0010906,GO:0044267,GO:0044763,GO:0046907,GO:0050790"	121.43	147.72	121.43	147.72	121.43	147.72	121.43	147.72
"1695"	"c111688_g1_i2"	"5741"	0.0727970296212613	4.28862161787666	0.933102589585408	1	213.37	325.28	273.97	257.1	"GO:0044424,GO:0009987,GO:0044699,GO:0046907,GO:0050789"	325.28	213.37	325.28	213.37	325.28	213.37	325.28	213.37
"1696"	"c111688_g1_i3"	"5742"	-7.18838195339512	-0.329470403360817	0.0157530145316861	1	33.37	0	0	0	"GO:0044424,GO:0009987,GO:0044699,GO:0046907"	0	33.37	0	33.37	0	33.37	0	33.37
"1697"	"c111688_g1_i4"	"5743"	-0.906351830533584	3.496337822612	0.322344220224363	1	251.54	152.29	83.84	113.13	"GO:0005622"	152.29	251.54	152.29	251.54	152.29	251.54	152.29	251.54
"1698"	"c111700_g2_i2"	"54058"	0.858013518144738	3.23252870374482	0.338035491920744	1	86	196.37	163.09	78	"GO:0000166,GO:0003723,GO:0050767"	196.37	86	196.37	86	196.37	86	196.37	86
"1699"	"c111700_g2_i3"	"54059"	2.41600758971297	2.40346657667308	0.265065168294922	1	40.91	274.25	0	0	"GO:0000166,GO:0003723,GO:0050767"	274.25	40.91	274.25	40.91	274.25	40.91	274.25	40.91
"1700"	"c111700_g2_i4"	"54056"	8.14440602044179	0.519198177642493	0.00507894013285414	1	0	0.1	72.91	0	"GO:0000166,GO:0003723,GO:0050767"	0.1	0	0.1	0	0.1	0	0.1	0
"1701"	"c111702_g1_i1"	"116137"	5.04016004924847	-1.7691254348002	0.16393898555567	1	0	0	8.31	0	"GO:0005737,GO:0043227,GO:0043229,GO:0015645,GO:0006629,GO:0007275,GO:0044763,GO:0048856,GO:0050789"	0	0	0	0	0	0	0	0
"1702"	"c111702_g1_i2"	"116136"	-0.686679732101781	4.32696857103663	0.430059550347431	1	212.98	239.6	219.5	396.52	"GO:0005737,GO:0043227,GO:0043229,GO:0015645,GO:0006629,GO:0007275,GO:0044763,GO:0048856,GO:0050789"	239.6	212.98	239.6	212.98	239.6	212.98	239.6	212.98
"1703"	"c111703_g2_i2"	"86097"	3.53428204236414	-2.35376214113517	0.442914841817864	1	0	3	0	0	"GO:0005488"	3	0	3	0	3	0	3	0
"1704"	"c111714_g1_i1"	"108584"	0.705628964972303	6.7453995872932	0.411334532931707	1	752.36	1496	2437.35	1268.46	"GO:0008168,GO:0008152"	1496	752.36	1496	752.36	1496	752.36	1496	752.36
"1705"	"c111714_g1_i2"	"108582"	1.00829890359832	8.19542295951338	0.223096300147442	1	2355.77	4833.64	6799.33	2490.92	"GO:0008168,GO:0008152"	4833.64	2355.77	4833.64	2355.77	4833.64	2355.77	4833.64	2355.77
"1706"	"c111714_g1_i3"	"108583"	1.51859730239583	4.76118942392718	0.401934806116392	1	353.77	1201.57	59.26	0	"GO:0008168,GO:0008152"	1201.57	353.77	1201.57	353.77	1201.57	353.77	1201.57	353.77
"1707"	"c111726_g1_i1"	"114406"	0.358065473060159	5.86799072689426	0.668496402055991	1	643	1097.99	877.02	629.81	"GO:0005634,GO:0005829,GO:0004177,GO:0008235,GO:0006417,GO:0016056,GO:0018206,GO:0022400,GO:0031365,GO:0070527"	1097.99	643	1097.99	643	1097.99	643	1097.99	643
"1708"	"c111733_g1_i1"	"91363"	0.446665580978358	4.45205095399552	0.604833739249149	1	213	305	440	245	"GO:0016020,GO:0043231,GO:0044444"	305	213	305	213	305	213	305	213
"1709"	"c111737_g1_i2"	"114506"	-0.40024118023277	3.29029912123686	0.653501781065252	1	155	142	109	119	"GO:0043226,GO:0008236,GO:0006508"	142	155	142	155	142	155	142	155
"1710"	"c111738_g1_i1"	"48855"	-0.8833656135276	2.73429561806447	0.337134129721603	1	118	76	62	93	"GO:0012505,GO:0043231,GO:0044444,GO:0008234,GO:0016579"	76	118	76	118	76	118	76	118
"1711"	"c111748_g1_i1"	"111553"	0.0583322778138042	5.42522187887139	0.946019459102768	1	451.22	633.26	674.88	591.97	"GO:0016829"	633.26	451.22	633.26	451.22	633.26	451.22	633.26	451.22
"1712"	"c111755_g1_i1"	"49359"	-0.678364792169667	1.81986958046582	0.669874105895555	1	105.77	40.26	37.94	0	"GO:0005886,GO:0003824,GO:0005488,GO:0030001,GO:0034220"	40.26	105.77	40.26	105.77	40.26	105.77	40.26	105.77
"1713"	"c111755_g1_i2"	"49358"	-0.313922554834994	2.64493179595573	0.758768414864215	1	37.23	85.74	78.06	130	"GO:0005886,GO:0003824,GO:0005488,GO:0030001,GO:0034220"	85.74	37.23	85.74	37.23	85.74	37.23	85.74	37.23
"1714"	"c111793_g1_i1"	"16857"	0.688845893774964	1.509617185579	0.671406259017288	1	52.3	92.69	11.54	0	"GO:0005737,GO:0043227,GO:0008483,GO:0006531,GO:0009058,GO:0043649,GO:1901606"	92.69	52.3	92.69	52.3	92.69	52.3	92.69	52.3
"1715"	"c111793_g1_i2"	"84706"	4.62745538944331	-1.96710557580031	0.226062829848339	1	0	0	6.19	0	"GO:0005737,GO:0043227,GO:0008483,GO:0006531,GO:0009058,GO:0043649,GO:1901606"	0	0	0	0	0	0	0	0
"1716"	"c111793_g1_i3"	"84705"	-0.580753507720446	5.35728371307139	0.503384251087792	1	418.7	539.75	447.08	795	"GO:0005737,GO:0043227,GO:0008483,GO:0006531,GO:0009058,GO:0043649,GO:1901606"	539.75	418.7	539.75	418.7	539.75	418.7	539.75	418.7
"1717"	"c111801_g2_i2"	"114568"	-1.86689051888463	0.678955038959694	0.204704922627129	1	29.17	19.67	0	28.19	"GO:0005634,GO:0000977,GO:0001047,GO:0001227,GO:0003714,GO:0042802,GO:0002040,GO:0008285,GO:0030330,GO:0032466,GO:0032877,GO:0045944,GO:0060707,GO:0060718,GO:0070365,GO:0071930,GO:2000134"	19.67	29.17	19.67	29.17	19.67	29.17	19.67	29.17
"1718"	"c111801_g2_i3"	"114569"	-0.0527168507265708	1.67396905357991	0.971364571419728	1	47.93	49.11	41	29.67	"GO:0005634,GO:0000977,GO:0001047,GO:0001227,GO:0003714,GO:0042802,GO:0001946,GO:0002040,GO:0006351,GO:0008285,GO:0030330,GO:0032466,GO:0032877,GO:0045944,GO:0060707,GO:0060718,GO:0070365,GO:0071930,GO:2000134"	49.11	47.93	49.11	47.93	49.11	47.93	49.11	47.93
"1719"	"c111804_g1_i1"	"56621"	0.464812640532454	5.31162469535969	0.581480960915358	1	456	785.15	601.14	374	"GO:0008152"	785.15	456	785.15	456	785.15	456	785.15	456
"1720"	"c111816_g1_i1"	"4071"	0.0578501320700174	3.2350751144293	0.954579997849307	1	131	185	103	96	"GO:0044446"	185	131	185	131	185	131	185	131
"1721"	"c111824_g1_i2"	"22814"	5.12548240610387e-15	-2.78163738332491	1	1	0	0	0	0	"GO:0003824"	0	0	0	0	0	0	0	0
